sampleID,read_count,Abiotrophia_defectiva,Acidovorax_facilis,Actinoplanes_regularis,Anaerosphaera_aminiphila,Arthrobacter_cumminsii,Arthrobacter_humicola,Atopobium_deltae,Atopobium_minutum,Atopobium_oraltaxon810,Atopobium_parvulum,Atopobium_rimae,Atopobium_vaginae,Bradyrhizobium_jicamae,Brevundimonas_bullata,BVAB1,BVAB2.BVAB3,c_Actinobacteria,c_Alphap,c_Betap,c_Clostridia,c_Coriobacteriia,c_Gammap,c_Negativicutes,Capnocytophaga_sputigena,Clostridium_colicanis,d_NA,Eggerthia_catenaformis,Eubacterium_rectale,f_Bradyrhizobiaceae,f_Caulobacteraceae,f_Enterobacteriaceae,f_Erysipelotrichaceae,f_Lachnospiraceae,f_Microbacteriaceae,f_Peptostreptococcaceae,f_Porphyromonadaceae,f_Propionibacteriaceae,f_Ruminococcaceae,Fastidiosipila_sanguinis,Fretibacterium_fastidiosum,g_Abiotrophia,g_Acidaminococcus,g_Acinetobacter,g_Actinobaculum,g_Actinomyces,g_Actinotignum,g_Aerococcus,g_Afipia,g_Agromyces,g_Alloprevotella,g_Alloscardovia,g_Anaerococcus,g_Anaeroglobus,g_Anaerostipes,g_Arcanobacterium,g_Aureimonas,g_Bacillus,g_Bacteroides,g_Bergeyella,g_Bifidobacterium,g_Blautia,g_Bosea,g_Bradyrhizobium,g_Brevibacterium,g_Brevundimonas,g_Bulleidia,g_Campylobacter,g_Casaltella,g_Catonella,g_Caulobacter,g_Chlamydia,g_Chryseobacterium,g_Citrobacter,g_Clostridium,g_Coprococcus,g_Corynebacterium,g_Cutibacterium,g_Delftia,g_Dermabacter,g_Dialister,g_Dorea,g_Eggerthella,g_Enterococcus,g_Erysipelatoclostridium,g_Escherichia.Shigella,g_Eubacterium,g_Ezakiella,g_Facklamia,g_Faecalibacterium,g_Fenollaria,g_Filifactor,g_Finegoldia,g_Fusobacterium,g_Gemella,g_Gleimia,g_Globicatella,g_Granulicatella,g_Haemophilus,g_Helcococcus,g_Jonquetella,g_Klebsiella,g_Lachnoanaerobaculum,g_Lachnoclostridium,g_Lactobacillus,g_Lagierella,g_Leptotrichia,g_Megasphaera,g_Metaprevotella,g_Methylobacillus,g_Microbacterium,g_Mobiluncus,g_Mogibacterium,g_Moraxella,g_Moryella,g_Murdochiella,g_Mycoplasma,g_Negativicoccus,g_Neisseria,g_Oligella,g_Olsenella,g_Oribacterium,g_Pacaella,g_Papillibacter,g_Parabacteroides,g_Parvimonas,g_Pelomonas,g_Peptoclostridium,g_Peptococcus,g_Peptoniphilus,g_Peptostreptococcus,g_Porphyromonas,g_Prevotella,g_Propionibacterium,g_Propionimicrobium,g_Proteus,g_Pseudoglutamicibacter,g_Pseudomonas,g_Pseudopropionibacterium,g_Ralstonia,g_Roseburia,g_Roseomonas,g_Rothia,g_Ruminococcus,g_Scardovia,g_Schaalia,g_Sneathia,g_Solobacterium,g_Sphingobacterium,g_Sphingomonas,g_Staphylococcus,g_Stenotrophomonas,g_Streptococcus,g_Sutterella,g_Taylorella,g_Treponema,g_Trichococcus,g_Trueperella,g_unclassified.bacterium,g_Ureaplasma,g_Varibaculum,g_Veillonella,g_Winkia,g_Yersinia,Gardnerella_vaginalis,k_Bacteria,Kosakonia_sacchari,Lachnoanaerobaculum_orale,Lachnoanaerobaculum_umeaense,Lactobacillus_coleohominis,Lactobacillus_crispatus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_iners,Lactobacillus_jensenii,Lactobacillus_paracasei_Lactobacillus_rhamnosus,Lactobacillus_pontis,Lactobacillus_reuteri,Lactobacillus_salivarius,Lautropia_mirabilis,Methylobacterium_populi,Neorhizobium_alkalisoli,Neorhizobium_huautlense,o_Bacillales,o_Bacteroidales,o_Burkholderiales,o_Fusobacteriales,o_Lactobacillales,o_Micrococcales,o_Rhizobiales,Oribacterium_sinus,Ornithinibacillus_contaminans,p_Bacteroidetes,p_Firmicutes,p_Proteobacteria,Pelomonas_puraquae,Prevotella_amnii,Prevotella_bergensis,Prevotella_bivia,Prevotella_buccalis,Prevotella_colorans,Prevotella_copri,Prevotella_corporis,Prevotella_denticola,Prevotella_disiens,Prevotella_histicola,Prevotella_melaninogenica,Prevotella_nanceiensis,Prevotella_oris,Prevotella_stercorea,Prevotella_timonensis,Prevotella_veroralis,Pseudocitrobacter_anthropi,Pseudomonas_aeruginosa,Pseudomonas_hibiscicola,Pseudomonas_psychrotolerans,Psychrobacter_vallis,Rhodanobacter_spathiphylli,Rhodococcus_qingshengii,Shuttleworthia_satelles,Shuttleworthia_satelles...39,Shuttleworthia_satelles...40,Sneathia_amnii,Sneathia_sanguinegens,Stomatobaculum_longum,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
DL_550,3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9985579306677759,0.8946273280057587,0.004220284258009505,0.0016940635476172777,0.09728511474070299,0.0012501036907687712,0.009666705538293444,0.03990360706962074,0.006181799188469726,0.026169082876293787,0.0024667312700252897,0.006502135955585781,0.028328860901782004,I-A,0.9985579306677759,I
DL_551,4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986208030449623,0.8951138048070401,0.004223791558327838,0.0017073491146676854,0.09733593928361946,0.0012509446858127056,0.009674857924519255,0.0399390147286817,0.006184867998063175,0.026179441167844847,0.0024683890022648893,0.006509537493803373,0.02867214629263806,I-A,0.9986208030449623,I
DL_553,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9979860549729969,0.890806234806954,0.004193120798228795,0.001591838274619293,0.0968888814177382,0.0012435733627322106,0.009603581466816107,0.0396295956031197,0.006157886046678989,0.026088025338772296,0.002453864570180996,0.006444976518826071,0.025702102476725344,I-A,0.9979860549729969,I
DL_552,8377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8342,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998391774141612,0.8934184411115661,0.004211617858664275,0.00166132064869314,0.09715919719882066,0.001248023455098366,0.009646563124441676,0.039816143006253704,0.0061741977340100465,0.02614338173146695,0.0024626315357868774,0.0064838679390090605,0.027484689004408397,I-A,0.998391774141612,I
DL_265,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286,0,0,43,556,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8794868005811151,0.9677630332940493,0.019118534373173648,0.09259148986197487,0.2118274456566329,0.01123789369129922,0.03254816133775722,0.06845332146777051,0.009855131558881127,0.030059221226175013,0.003036772647806041,0.028966878320964347,0.17931526915844748,I-B,0.9677630332940493,I
DL_266,6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436,0,0,186,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8524094512502377,0.9128037435144563,0.025145721926831892,0.007053419458102037,0.10686278371621367,0.0014811561709314447,0.01224289622768978,0.05188913652447895,0.007218505900926315,0.028076789693712897,0.0031057025138253903,0.00927563220939751,0.20697276403190445,I-B,0.9128037435144563,I
DL_267,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0,0,70,4691,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09806259717467027,0.1524608888730112,0.056551430532410615,0.9451794879320938,0.9276246830776906,0.0593782620231988,0.1308792928045803,0.09896236953579711,0.01982440914845903,0.017401131149796856,0.0017065467138735776,0.13340646329510591,0.3325865342756084,III-A,0.9451794879320938,III
DL_268,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,27,1301,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15919556455694375,0.22642161333656674,0.05924905967167209,0.8624918155277908,0.9464745140261087,0.06132343568612288,0.13700445584941126,0.11418355913837548,0.019986572142936712,0.02040753144689369,0.002242004204283432,0.1354660336706105,0.3652736329486015,III-B,0.9464745140261087,III
DL_420,15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15490,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9990022600136124,0.8984638684504118,0.00424679942586466,0.0017909153000876183,0.09768256335539888,0.0012567889571861006,0.009730373825122832,0.0401845626780762,0.006205318560686042,0.02624980080569217,0.0024793084039674185,0.006558210030028364,0.03084582918299158,I-A,0.9990022600136124,I
DL_422,7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7463,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9986099114480864,0.8950282289523439,0.004223173754413172,0.001705007441996027,0.09732699228511231,0.0012507965831905386,0.009673421868184245,0.0399327772902794,0.006184327748274792,0.026177618378960276,0.0024680970562214453,0.0065082333732752575,0.02861160803585411,I-A,0.9986099114480864,I
DL_421,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999366553339634,0.9044948382247813,0.00451745023927477,0.0021859877096354415,0.09855590797609334,0.0012896166878336205,0.009881194737012934,0.04068066555525478,0.006255987495060871,0.026389610592263295,0.002502859218650052,0.006703625436051478,0.035432659991065096,I-A,0.999366553339634,I
DL_423,15180,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3965,11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005645431478093181,0.04362067655053654,0.018870199223749825,0.22198103903763655,0.21361142110000253,0.01994758181675311,0.044845549903597966,0.037513096078488795,0.00784397976892591,0.007226874068888071,0.0015871197808197204,0.04820835117364771,0.9026607695420008,V,0.9026607695420008,V
DL_424,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005521763299689079,0.04522430694420402,0.0211931554716597,0.25831339739577946,0.24978789588140388,0.02313429855433449,0.051565166289465954,0.041742347257713426,0.00865739603737952,0.007766778588846435,0.0015207399449350021,0.05490798662316545,0.9172934251967371,V,0.9172934251967371,V
DL_425,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3095,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005476804453791221,0.05370815123946761,0.035937805176519254,0.5281834031562783,0.5271222311895195,0.04392338207884866,0.09655166616447845,0.07413098479377425,0.014005202759847972,0.01093241608646203,0.001612758944067973,0.09817385601339089,0.8626492962507526,V,0.8626492962507526,V
DL_428,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9979860549729969,0.890806234806954,0.004193120798228795,0.001591838274619293,0.0968888814177382,0.0012435733627322106,0.009603581466816107,0.0396295956031197,0.006157886046678989,0.026088025338772296,0.002453864570180996,0.006444976518826071,0.025702102476725344,I-A,0.9979860549729969,I
DL_74,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024496647188589093,0.042478620195937296,0.04525337832895134,0.9896310438589846,0.7744859200647355,0.05080787919280718,0.1090484988570315,0.07087173025168286,0.017140488104213134,0.011384888351013048,0.0009105042352615261,0.11765503690532182,0.2298820264172568,III-A,0.9896310438589846,III
DL_71,5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002449687679940683,0.04248147254663115,0.04525705067765611,0.9896685309889803,0.7746071756998325,0.050816824277225434,0.10907055862572125,0.07088653695477809,0.017142509811570086,0.01138579317448661,0.0009134270272686244,0.11767033510528781,0.22990966254975131,III-A,0.9896685309889803,III
DL_73,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024496647188589093,0.042478620195937296,0.04525337832895134,0.9896310438589846,0.7744859200647355,0.05080787919280718,0.1090484988570315,0.07087173025168286,0.017140488104213134,0.011384888351013048,0.0009105042352615261,0.11765503690532182,0.2298820264172568,III-A,0.9896310438589846,III
DL_542,813,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,296,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003632712732286622,0.04100647775660469,0.040905118896788176,0.45627966997612485,0.5563352696571923,0.11076781841644547,0.2568880619068484,0.1322093503312498,0.015639420442589303,0.012269092954623721,0.0033039941034365443,0.11448949305419409,0.37341534530930415,III-B,0.5563352696571923,III
